,Al,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,PhaseType,TestTempC,Strain Rate (s-1),Anneal Cooling Rate (degC/min),Arc Melting,HIP Time (h),Anneal Time (h),Anneal Temp (degC),Initial condition
113,0.10576976357356707,0.14559672364383286,0.0917472516418041,0.06936763733159587,0.10914549254903547,0.07985009418876884,0.09190220873829054,0.16087631575731445,0.14574451257579096,BCC+M5Si3,600.0,0.00056,15.0,1,3,168.0,900,Annealed
114,0.11003926625665732,0.1760623604655653,0.1878473938565663,0.0059019345855220885,0.12958012747135814,0.1943315890215332,0.00937048643130207,0.11042002327801284,0.07644681863348265,B2,600.0,0.0003,10.0,1,3,96.0,1000,Annealed  
115,0.07877741875845858,0.0784075245143363,0.06219368104976156,0.13203324979557418,0.007214372189815769,0.2666610146250312,0.08819749046612788,0.05303999228322707,0.23347525631766738,BCC,1200.0,0.1,100.0,0,2,20.0,900,Annealed
116,0.15007119703316887,0.13109218087624178,0.08661077670226025,0.09447629978443044,0.1403025746415098,0.09493273728026795,0.11891357645687162,0.09812484197141008,0.08547581525383931,BCC,-153.0,0.0001,15.0,0,1,192.0,900,As-cast
117,0.1572306760483119,0.09189211413581708,0.15209019704857413,0.21401309789742376,0.12476144829178987,0.07345264805288054,0.08978763688603064,0.09127441853396233,0.005497763105209724,BCC+Laves,100.0,1e-05,20.0,0,1,10.0,800,As-cast
118,0.15858467949151048,0.06262914581547491,0.10616023106433711,0.12397206955485664,0.13747140185512247,0.016960439634600775,0.16396059044765704,0.17668720370174634,0.05357423843469435,B2+Al3Zr5+Laves,1300.0,0.0001,20.0,0,4,96.0,1250,Annealed
119,0.1911989611687522,0.09113171369460221,0.05028320337492353,0.043792559402602814,0.1305316104526462,0.14035399717458436,0.016357898097353656,0.18871074595714943,0.1476393106773856,BCC+laves+M5Si3,900.0,0.00015,15.0,0,3,96.0,500,Annealed  
120,0.20540006970737312,0.03085804168384736,0.1240165880586116,0.09551153316091192,0.14825316741644393,0.006742998884151736,0.02674162580423903,0.14947044960883202,0.21300552567558917,BCC+HCP,600.0,0.01,100.0,0,3,5.0,997,Annealed  
121,0.08705941884093508,0.043666823396695933,0.2049699806871996,0.14353335624659527,0.02941519409704388,0.19000777028323396,0.16708347661675635,0.0038164908569093656,0.13044748897463054,B2,1400.0,0.000167,20.0,1,1,6.0,1800,As-cast
122,0.08387882845934568,0.030008639483507227,0.05839112869207302,0.17615885080587398,0.01362370723938092,0.18291914805715465,0.14609868704314607,0.16008958430804293,0.14883142591147552,BCC+Laves+M5Si3,25.0,0.1,15.0,1,2,192.0,997,MA/SPS
123,0.12382608972654797,0.11420700494273739,0.14627598291083965,0.08305280752196502,0.06298325658043814,0.11924156344621607,0.13062330724739366,0.11148937459877728,0.10830061302508473,BCC,600.0,0.0005,100.0,1,2,0.167,1300,Annealed  
124,0.13401172735681674,0.07956934859261974,0.08323142337643345,0.05872992245928926,0.029959792691158227,0.21514293666224285,0.17856878433048123,0.018204905271726822,0.20258115925923165,B2+Al3Zr5,-43.0,0.0005,4.2,0,0,20.0,1450,As-cast
125,0.08614756662148056,0.14357803240510528,0.053589431368985994,0.1444662036934853,0.06097983438352695,0.16649853246888888,0.13816534290197743,0.09376638067487256,0.11280867548167706,BCC+Laves+M5Si3,60.0,0.001,100.0,0,3,19.0,300,As-cast
126,0.15147750446775007,0.16483210631433068,0.07433646189979294,0.03325287720517284,0.14493875920358082,0.1491748773326429,0.1789994479271286,0.04312148779281972,0.05986647785678155,BCC+MC,72.0,0.0005,10.0,0,1,3.0,1300,MA/SPS
127,0.13776684094303748,0.12880742358080666,0.05049622891790962,0.10952639496107723,0.024887046667499413,0.14014850896740125,0.12055953952951216,0.13399071980760224,0.15381729662515375,BCC+HCP,25.0,0.0002,10.0,1,0,6.0,25,Annealed
128,0.1612151575165587,0.00789674658271386,0.20643352660093,0.14820799874759746,0.06944072235579173,0.06410508389839156,0.06703855727538928,0.18999178481853832,0.08567042220408909,BCC+B2,25.0,0.0001,4.2,0,4,96.0,1200,Annealed
129,0.16640013751323124,0.014955379872444467,0.17077090368918682,0.09948209509626428,0.1414307242995684,0.15023352984136445,0.12366503080570145,0.024519093266269314,0.10854310561596962,BCC+laves+M5Si3,200.0,0.00015,4.2,0,1,168.0,300,Annealed
130,0.039517402072001884,0.02261942270203991,0.17601116433878986,0.2523808364617378,0.0700029829112756,0.13572749301826884,0.2545808593236002,0.04192578087465651,0.0072340582976294235,BCC+M5Si3,-103.0,0.01,20.0,0,3,0.5,1200,As-cast
131,0.15992851210263287,0.06746911702706924,0.15480931732328235,0.15974144238155066,0.11664662598130143,0.034951905950822704,0.14729151528896106,0.0633463111567758,0.0958152527876038,2 BCC+laves,900.0,0.005,4.2,1,1,6.0,1200,Annealed
132,0.083443074474281,0.005829188616711651,0.13686691021453337,0.13370642532422017,0.11902555350096312,0.12492537281342929,0.13553453793672932,0.13357723626272863,0.12709170085640345,2 BCC+Laves,-153.0,0.0002,10.0,0,4,5.0,1000,MA/SPS
133,0.10120601511792751,0.22056932366345133,0.16426146536182282,0.11380335717045979,0.17299854512422638,0.04975139025839625,0.15362551994184773,0.014260036663782606,0.009524346698085663,2 BCC+laves,25.0,0.0001,15.0,1,3,6.0,800,As-cast
134,0.17378589963886923,0.16096785663309562,0.16486826802103255,0.027668188840532102,0.18121898848221843,0.1443605125041549,0.1112907240744398,0.0003585823384728198,0.035480979467184676,BCC+Laves,1100.0,0.01,15.0,1,4,0.0,500,Annealed
135,0.02238949202591338,0.13595192532522318,0.12719071653183556,0.17776873134143936,0.06664699029048757,0.07788897734189741,0.037109269494216765,0.12303337403212054,0.23202052361686615,B2+Al3Zr5,1600.0,0.01,4.2,1,0,4.0,1050,As-cast
136,0.05983972222427272,0.2377152538878494,0.04631912506244028,0.022936338830274496,0.05674460876038494,0.1663154522492251,0.05111615406086968,0.1769563185966985,0.18205702632798484,2 BCC,600.0,0.00056,10.0,1,0,10.0,1400,As-cast
137,0.135987595917616,0.1854062306739045,0.10893269086001278,0.14631829389035653,0.008955831051405747,0.0848049630221527,0.02075449092266074,0.15125759717840032,0.15758230648349084,BCC+MC,700.0,1e-05,4.2,0,3,2.0,300,MA/SPS
138,0.0800127520387627,0.07565417637813442,0.08979775300515698,0.08065998816938434,0.10766981796627031,0.1774991185234493,0.1552002946011914,0.15305478268143433,0.08045131663621628,B2+Al3Zr5,-103.0,0.00056,100.0,1,1,168.0,1250,Annealed
139,0.1620604050413998,0.054008346355327176,0.15508669033555122,0.01998903275673895,0.08921094017483436,0.09504443751531828,0.05920857170962745,0.2290778884023605,0.13631368770884217,BCC+B2,-196.0,0.0002,20.0,1,4,24.0,800,Annealed  
140,0.17383603583295268,0.05512236411270966,0.04758476800171201,0.04556021824433583,0.2797511770124743,0.1769957850521858,0.0019043400227608828,0.13398636256748453,0.08525894915338422,BCC+M5Si3,800.0,0.01,15.0,1,0,6.0,500,MA/SPS
141,0.01601894015282802,0.04774929401074775,0.22316247961289365,0.032890628639026614,0.19014654791623434,0.12961134853865916,0.059801889418612156,0.1673018081564339,0.1333170635545645,BCC+unknown,-268.8,0.005,15.0,1,0,0.167,500,Annealed  
142,0.22209750035409523,0.10644586713869834,0.04886903851083439,0.05530455600964839,0.1458472823110023,0.026132909012421594,0.022456615124331305,0.15514657268687432,0.21769965885209408,BCC+Laves+M5Si3,72.0,0.00015,15.0,1,3,3.0,1250,As-cast
143,0.01944090340284696,0.1898018098458463,0.12546736558820393,0.11901024932324283,0.016581462085701864,0.17196979122564582,0.11938587062804489,0.2015623709329291,0.03678017696753829,BCC+HCP,-43.0,0.00056,4.2,0,4,2.0,1200,As-cast
144,0.17806355032101912,0.1834742924185136,0.004532976123071167,0.14961926462755792,0.15110957906413516,0.05692528937413859,0.05019245480441908,0.1674092691251126,0.05867332414203294,B2,600.0,0.000167,4.2,1,3,24.0,500,MA/SPS
145,0.04550924115834844,0.15297242511127768,0.07751832758273196,0.14561241395514826,0.15187221366806863,0.14687298168327603,0.10935819655851774,0.14599324865064106,0.024290951631990274,2 BCC+Laves,1400.0,0.000167,4.2,0,3,20.0,500,MA/SPS
146,0.08013012313434363,0.1953292955190738,0.11894321932625164,0.11902790291291322,0.10746547217840827,0.0034593573520907803,0.11250737938932957,0.1290117568844033,0.1341254933031857,BCC+laves+M5Si3,1200.0,1e-05,10.0,1,1,1.0,1300,Annealed
147,0.15494620949030816,0.17878667132558265,0.18955291289814594,0.04539420268244266,0.19087554021258576,0.008096668053885956,0.08711514950775771,0.14155283758025766,0.0036798082490334515,BCC+M5Si3,900.0,0.0001,10.0,0,2,3.0,1100,MA/SPS
148,0.10269485255408707,0.07238559487301743,0.12246971250743395,0.24429219405065558,0.14315765331601346,0.16852784088060788,0.07278344725294218,0.022369768256062898,0.05131893630917959,2 BCC,25.0,0.00056,15.0,1,2,0.0,900,As-cast
149,0.19003414722428097,0.09440381502140367,0.18094899893108102,0.04654323011736024,0.08589779555351516,0.017326577865665847,0.09816547088902396,0.18728553754776792,0.09939442684990113,BCC+Laves,1300.0,0.005,4.2,1,0,0.167,1400,Annealed  
150,0.18477506961905996,0.3313062199827911,0.05147530400467513,0.06396777428138692,0.03880817453561893,0.0823502762283768,0.09610527620746608,0.14792594145440435,0.0032859636862206656,B2+Al3Zr5,-268.8,0.0001,20.0,0,4,5.0,1500,As-cast
151,0.16710363932792477,0.15910249533568546,0.003954339190987165,0.08019565340351384,0.22456024938185307,0.022186532504554657,0.1608585045139917,0.04962599102154882,0.1324125953199404,BCC+B2,100.0,0.01,10.0,0,1,192.0,1450,MA/SPS
152,0.005326722424190044,0.22584006178318206,0.03199550196386717,0.010708841835639303,0.03603336978742477,0.33059857828102174,0.08482487079804789,0.10143596438401968,0.1732360887426074,BCC+M5Si3,-268.8,0.01,4.2,0,0,5.0,997,Annealed  
153,0.06007782103099488,0.008955564096768913,0.1270836027572686,0.042287715171231983,0.09327125691149957,0.1690120495635782,0.18225334227877055,0.13939895844649344,0.1776596897433939,2 BCC+Laves,-196.0,0.0005,10.0,1,3,24.0,1200,Annealed
154,0.25668317550483316,0.038212886062184884,0.1402821549524731,0.15252179509633135,0.15992277853999814,0.011414134425083523,0.11120787288972625,0.0840320766795609,0.04572312584980865,B2,400.0,0.00056,4.2,1,0,4.0,500,Annealed
155,0.17377061430748558,0.007214742286395156,0.1600782628946266,0.07839272618759545,0.15792078829463235,0.055161182232944486,0.1386616677510022,0.12003466514818138,0.10876535089713679,B2,-103.0,0.005,4.2,1,3,0.0,1050,Annealed  
156,0.040497476164843574,0.17299089759111239,0.08839175117149589,0.18624501035352262,0.04457003816322272,0.189664802600233,0.1311217262277104,0.07801901113972956,0.06849928658812987,BCC+Laves,100.0,1e-05,10.0,0,3,96.0,1050,Annealed  
157,0.08476515857670064,0.08079241335704661,0.16408252479499538,0.16926899310966395,0.08006998760063089,0.08455525858052751,0.0969375550259848,0.1375804549028024,0.10194765405164788,BCC+laves+M5Si3,-103.0,0.001,100.0,1,4,0.0,300,MA/SPS
158,0.16961980471976448,0.12195775327120298,0.14255839956120012,0.1325865865980689,0.025339015410204852,0.11678027063964168,0.11744396913111885,0.049979678921993294,0.1237345217468049,BCC+MC,1300.0,0.01,100.0,1,3,96.0,300,As-cast
159,0.06331917396042369,0.23474249096688254,0.023963650484950725,0.0015396664917047874,0.033792122760107395,0.2986761688147543,0.05831027102347179,0.04575686044203981,0.23989959505566485,BCC+B2,-196.0,0.00056,10.0,1,0,20.0,1400,As-cast
160,0.18776404218448006,0.3012443614654617,0.15083625801485392,0.10044603587921637,0.020526977707469755,0.03447694424333498,0.03549962018399541,0.13533740139714628,0.03386835892404157,BCC+Laves,400.0,0.0001,100.0,0,2,2.0,1000,As-cast
161,0.21062968278624736,0.021369169211775774,0.01980013557532676,0.021727882688960413,0.1870338740084373,0.07362241713510728,0.20027333495947958,0.04982777158605536,0.21571573204861014,BCC+M55i3,100.0,0.000167,4.2,1,3,5.0,800,Annealed  
162,0.18969997523514537,0.13784896886395423,0.16830236636102097,0.04796483874440992,0.00873086353783468,0.119482943964122,0.0410043834283763,0.11233827513858916,0.17462738472654735,2 BCC,300.0,0.0003,10.0,1,3,20.0,1250,Annealed  
163,0.08725224544292473,0.1082966141816023,0.21748040816842767,0.019073759224236212,0.04813417132724841,0.19713979520253389,0.029737839551416914,0.20597026732996868,0.08691489957164138,2 BCC,1400.0,0.1,15.0,0,0,4.0,1800,MA/SPS
164,0.08396988012209294,0.0015961191795794698,0.12766060753978564,0.16485403598162715,0.10588623880272956,0.06987320984965888,0.1703448630129465,0.10508680903553826,0.1707282364760417,BCC+HCP,900.0,0.001,15.0,0,0,19.0,997,As-cast
165,0.11288429543019726,0.15522164778694386,0.01118687962934817,0.04061655600964417,0.17632876841332423,0.0024423772786634195,0.16123693639296985,0.19020989241996766,0.14987264663894143,BCC+HCP,900.0,0.1,20.0,0,1,0.5,1400,MA/SPS
166,0.09468738316110371,0.2922502072187914,0.0031549448268117764,0.07392494226819038,0.0792900866648494,0.0837027387841758,0.22327865849567072,0.10103699811295498,0.04867404046745172,B2,72.0,0.005,15.0,0,4,24.0,1400,As-cast
167,0.14890088640102164,0.120121345096778,0.025747337380444553,0.1016032348292393,0.13334128878024323,0.1767355156548812,0.0909111709602583,0.06353864445239012,0.13910057644474366,2 BCC+HCP,-43.0,0.001,4.2,0,0,20.0,1800,MA/SPS
168,0.04553070736047872,0.12259453748887125,0.13495894618976473,0.17640157238770102,0.048544016281303524,0.028704054889426532,0.09959984988028708,0.04196819049930506,0.3016981250228621,2 BCC+HCP,25.0,0.00056,20.0,1,3,20.0,1800,As-cast
169,0.105881250814964,0.1389399937583059,0.011753389707708293,0.11684253570329486,0.0054677123331037655,0.22959812528338627,0.08812451447471059,0.09634667108870593,0.20704580683582044,B2+Al3Zr5,-43.0,0.001,20.0,1,3,0.5,1000,As-cast
170,0.20134526633671573,0.13477698649787612,0.0295182512885545,0.05982079551702137,0.07435926705703405,0.12282621956635952,0.1658943915551832,0.03444913015025271,0.17700969203100286,B2+Al3Zr5,200.0,0.005,10.0,1,4,0.0,1300,Annealed
171,0.15487037113771515,0.005419242885011493,0.1637511119665868,0.15613595507069675,0.1171046873144671,0.21725598836169216,0.07645050812560092,0.09858492164765748,0.010427213490572084,B2+Al3Zr5,1000.0,1e-05,15.0,1,4,192.0,997,MA/SPS
172,0.06063284478568605,0.1316929031928025,0.028873331237153237,0.11783583202733314,0.15202010864127963,0.14626043555931242,0.10777387788920484,0.1941227495255472,0.060787917141680956,B2+Al3Zr5,600.0,0.0002,100.0,0,1,4.0,1400,As-cast
173,0.1736604720070432,0.11235841840605727,0.02366003939374627,0.22045720004547883,0.1889952602314399,0.07251318018423449,0.12183354094473248,0.0009522198437214938,0.08556966894354612,BCC+Laves,-153.0,0.0005,15.0,0,3,10.0,1200,MA/SPS
174,0.10108001301536847,0.09842357993571782,0.13203509477613246,0.11654613626159661,0.13932124790755784,0.0990502659481166,0.0009720061126380429,0.13314129942346453,0.17943035661940768,BCC+unknown,1100.0,0.001,100.0,0,4,19.0,300,MA/SPS
175,0.06839864733109284,0.16364958942406724,0.07767128579651764,0.0682641606778613,0.1420278551691811,0.19005490990270135,0.10068180215076557,0.15451672608104347,0.03473502346676945,BCC+M5Si3,1400.0,0.0001,4.2,0,1,3.0,1250,Annealed  
176,0.15097123037142815,0.1076277970733604,0.21740905914289005,0.12060718341490757,0.032597942475954315,0.014943920835489097,0.19737033433768686,0.10208548670115196,0.056387045647131616,BCC+MC,100.0,0.00015,20.0,0,1,0.0,1450,Annealed  
177,0.1598186274742498,0.04847712499711273,0.08665443285709352,0.0986323623156648,0.08366486437434617,0.19627225682884367,0.11429887229478222,0.027344837397866983,0.1848366214600401,BCC+B2,300.0,0.0003,15.0,1,4,24.0,1400,Annealed
178,0.15593238783120072,0.01793176636776733,0.06666168881341386,0.16202697857448273,0.18423646100582486,0.11904518505050025,0.015715174157792774,0.15366131086280932,0.12478904733620816,BCC+Laves+M5Si3,1300.0,0.005,10.0,1,4,6.0,700,MA/SPS
179,0.08315194976382338,0.051636758468164866,0.1128371445433923,0.02514994745570628,0.10297438587766779,0.049598456331831124,0.19850708427900152,0.19485637140024858,0.18128790188016417,BCC+HCP,-268.8,0.0003,100.0,0,3,10.0,500,Annealed  
180,0.026171334680995993,0.010493637692237729,0.03926461815228541,0.2227361675395301,0.11424080185321964,0.008398408352084828,0.010143974285220575,0.20602048477994078,0.3625305726644849,BCC,200.0,0.005,15.0,1,2,2.0,800,MA/SPS
181,0.17049698774599625,0.20658356378275813,0.06377912278275372,0.12797248306728942,0.1138462356156177,0.09869603066109896,0.1834621360099319,0.01104415855195542,0.024119281782598413,BCC,800.0,0.01,10.0,0,2,1.0,800,Annealed  
182,0.08342111634515548,0.1450960746295669,0.16619741445967937,0.18169768442420964,0.1686958457044728,0.06478108635556244,0.13727022506546877,0.05166358634535024,0.0011769666705342117,BCC+laves+M5Si3,200.0,1e-05,20.0,0,0,20.0,300,MA/SPS
183,0.0868708308835545,0.1278908659761566,0.10486343196844225,0.16614994230322733,0.03198994752320077,0.1428122632500463,0.20320771526053577,0.03734445227634485,0.09887055055849162,B2,-43.0,0.001,4.2,0,1,3.0,1000,Annealed
184,0.1075303014030106,0.1471981414272941,0.03356666217984083,0.07115670108545914,0.16118562091878053,0.18805978126776443,0.0810126213399403,0.16645140926787355,0.04383876111003661,BCC+M55i3,400.0,0.0002,20.0,0,1,0.5,1000,Annealed
185,0.1518814697165278,0.03615611257914119,0.1274114174567233,0.2616324540732072,0.004100448694400229,0.18257149852810986,0.05513603681348975,0.08964438628030835,0.0914661758580923,BCC+B2,1100.0,0.00015,10.0,0,4,1.0,700,As-cast
186,0.010048548936923389,0.1967450941511494,0.08918645548589668,0.08480635489719617,0.09268181690104244,0.11181487442244041,0.07115423836433231,0.16543129415297292,0.1781313226880463,BCC+HCP,1300.0,0.001,15.0,1,2,19.0,1200,Annealed
187,0.11893252041341128,0.21784664439893406,0.044717399722351545,0.29597031833470755,0.033936194256597135,0.23958605922335424,0.007660062081176587,0.028499178713014477,0.012851622856453162,2 BCC+laves,25.0,0.005,20.0,0,3,4.0,25,MA/SPS
188,0.15185942628010451,0.10405280144151668,0.10907088980525695,0.13247088327662176,0.05722354624948471,0.07872452750969623,0.14929717299640294,0.12961193784876213,0.08768881459215414,BCC+laves+M5Si3,-43.0,0.00015,20.0,1,3,1.0,300,As-cast
189,0.06196102204367912,0.020647671623517324,0.17657822644873458,0.058000869497667244,0.18404055740347425,0.011539102620982821,0.21188750744227536,0.027159848404898723,0.24818519451477064,BCC+B2,200.0,0.00015,15.0,1,2,6.0,25,Annealed
190,0.043429937358232217,0.0873268904822297,0.09976740957853324,0.03028101321699733,0.16053815026949475,0.20965872720534245,0.1195194879686965,0.16830083605746862,0.0811775478630053,BCC+B2,1300.0,0.0003,15.0,0,2,19.0,800,Annealed
191,0.1900698036584841,0.03976328758157656,0.012437032912374812,0.05588896563724988,0.06113785398035668,0.184482004513779,0.2081465967135597,0.20630305670789184,0.041771398294727535,BCC+HCP,-268.8,0.0001,100.0,0,3,4.0,500,MA/SPS
192,0.18984506062223902,0.13178070670108602,0.14559996365338715,0.04068182675333588,0.11846772704517912,0.013953171945059274,0.1377319108565085,0.19402670385603588,0.027912928567169155,2 BCC,-153.0,0.0001,10.0,0,2,0.0,1400,MA/SPS
193,0.016558400795442733,0.08602476464155294,0.16441491350891094,0.035911623417339646,0.12036742015728233,0.24623647994344064,0.04407897033451561,0.21948514460868634,0.06692228259282888,BCC+HCP,200.0,0.000167,4.2,1,0,3.0,1250,Annealed  
